X,Y,OBJECTID,name,operator,owner,address,is24Hours,carParkCount,hasCarparkCost,maxTimeLimit,hasTouristAttraction,latitude,longitude,currentType,dateFirstOperational,numberOfConnectors,connectorsList,hasChargingCost,GlobalID
1829527.6138,5626687.8258,109156,Z Waiouru,Z Energy,Z Energy,"9 State Highway 1, Waiouru 4825, New Zealand",True,2,False,Unlimited,False,-39.478806,175.66858,DC,,4,"{DC, 200 kW, Type 2 CCS, Status: Inoperative, Count:4}",True,{AF10D17D-2399-49B2-92EE-8B02FC489460}
1570148.5238,5173542.4743,109157,CHRISTCHURCH ADVENTURE PARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"250 Dyers Pass Road, 8022 Cashmere",False,1,False,Unlimited,False,-43.59049,172.630201,AC,2019/08/15 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{8A4F3299-0799-4FE3-9FC8-25EC42CCCEA8}
1822951.1079,5488851.1135,109158,PUKAHA NATIONAL WILDLIFE CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"85379 State Highway 2, 5881 Manawatu-Wanganui",True,1,False,Unlimited,False,-40.7210980172847,175.639738426057,AC,2020/05/29 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{2394E91C-C446-4CE5-88AB-D994833B87E5}
1458426.7115,5092867.9041,109159,TIMARU AIRPORT,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"186 Falvey Road, 7975 Levels",True,1,False,Unlimited,False,-44.303657,171.225107,AC,2020/10/07 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{0EF57DFA-0C70-4C93-9194-F0647135ECA0}
1574161.4056,5177263.1348,109160,THE TANNERY,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"3 Garlands Road, 8023 Woolston",True,1,False,240,False,-43.557139,172.680089,AC,2020/10/09 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{8E7EF443-604C-422A-999B-82B36369B471}
1568058.0099,5179103.6026,109161,TOWER JUNCTION SHOPPING MALL - ALE HOUSE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"0 Whiteleigh Avenue, 8011 Canterbury",True,1,False,180,False,-43.540331,172.604632,AC,2020/08/26 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{7A6D974C-29F5-4464-9DDE-C6B0294AA352}
1568288.0198,5179235.2453,109162,TOWER JUNCTION SHOPPING MALL - EZIBUY ,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"66H Clarence Street, 8011 Addington",True,1,False,180,False,-43.5391554941684,172.607486613368,AC,2020/08/26 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{9E0FEA8B-C392-4A4E-8B34-BE06B65D5D46}
1567017.7495,5205250.0814,109163,VICTORIA PARK & RANGIORA LIBRARY,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"131 Percival Street, 7400 Rangiora",True,1,False,120,False,-43.30485776,172.5933352,AC,2020/12/22 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{230A8EFF-D3D6-467C-AA2B-1032F644156E}
1754245.5213,5445576.5109,109164,"WHITIREIA COMMUNITY POLYTECHNIC, PORIRUA CAMPUS",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"3 Wi Neera Drive, 5022 Wellington",False,1,False,120,False,-41.1264682454839,174.837513148195,AC,2021/05/14 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{C9BADD8A-C445-4B24-A41C-C7D2CE21E189}
1758845.116,5427252.1165,109165,OROUA STREET EASTBOURNE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"11 Oroua Street, Eastbourne 5013",True,1,False,120,False,-41.2905555168132,174.89704031156,AC,2021/05/13 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{08EA8076-3C92-4F08-8A92-F296E3F06B3F}
1759729.4482,5428332.5212,109166,WILLIAMS PARK EASTBOURNE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"611 Marine Drive, Wellington 5013",True,1,False,120,False,-41.2806543677567,174.907312676844,AC,2021/05/13 00:00:00+00,1,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,{47F564D1-4159-4EAE-A446-8398CA76A741}
1585903.587,5292215.2605,109167,HANMER SPRINGS THERMAL POOLS AND SPA - CAR PARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"1 Jack Pass Road, 7334 Hanmer Springs",True,1,False,240,False,-42.52231104,172.8283791,AC,2020/09/07 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{424E430F-9E28-4C1D-8590-3C56AB6D8B1F}
1756747.6382,5920460.8048,109168,WELLESLEY STREET CARPARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"125 Wellesley Street West, 1010 Auckland",False,1,False,Unlimited,False,-36.8487749421273,174.758129160788,AC,2021/07/20 00:00:00+00,4,"{AC, 14 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{C169161A-3107-426A-ADE8-54B9A930173E}
1747481.0768,5910722.151,109169,THE RISE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"490 Titirangi Road, 0604 Auckland",True,1,False,90,False,-36.93801979,174.6561285,AC,2021/07/29 00:00:00+00,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{B0BD12AF-E344-4131-A1C5-686E649E1154}
1564159.4004,5177665.4861,109170,SILKY OTTER - WIGRAM SKIES,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"82 The Runway, 8042 Wigram",True,1,False,180,False,-43.55310269,172.5562826,AC,2021/07/21 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{D5056123-0A5D-4C6D-9CFE-0B848CA5CEC9}
1572267.7954,5196525.3555,109171,KAIAPOI LIBRARY AND SERVICE CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"127 Raven Quay, 7630 Kaiapoi",True,1,False,120,False,-43.38363038,172.6576248,AC,2021/09/07 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{CB3477DD-0DC7-4938-A3FC-4E6343E61CB6}
1571057.6295,5179930.8821,109172,LES MILLS - CHRISTCHURCH,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"1 Madras Street, 8011 Christchurch Central City",False,1,False,120,False,-43.53300448,172.6418037,AC,2021/09/17 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{5B7A6E36-B269-4270-BE60-0326CF6EAA52}
1490917.2931,5169049.7623,109173,OPUKE THERMAL POOLS & SPA,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"47 Mount Hutt Station Road, 7782 Methven",True,1,False,Unlimited,False,-43.623545,171.647953,AC,2021/11/30 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{08EC2DBF-4E67-4D7B-9AE5-7E0B3B5E546E}
1759464.1014,5431991.6697,109174,SEAVIEW MARINA,MERIDIAN ENERGY LIMITED,HUTT CITY COUNCIL,"100 Port Road, 5010 Seaview",True,1,False,Unlimited,False,-41.2477640712882,174.903188805181,Mixed,2021/12/20 00:00:00+00,12,"{AC, 14 kW, Type 2 Socketed, Status: Operative, Count:8},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 25 kW, CHAdeMO, Status: Operative, Count:2}",False,{FCA9E31F-A051-44DE-B1BF-91B0BDD63BDE}
1617928.8982,5425369.5239,109175,PIC'S PEANUT BUTTER FACTORY,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"49 Saxton Road, 7011 Nelso",True,1,False,Unlimited,False,-41.32294784,173.2142306,Mixed,2021/12/23 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",False,{D45A0AE3-4CEC-4727-831C-751627209458}
1573172.5383,5180873.0871,109176,CANTERBURY TENNIS,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"110 Woodham Road, 8062 Christchurch",True,1,False,Unlimited,False,-43.5245997723138,172.668024298479,AC,2022/05/26 00:00:00+00,6,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:6}",False,{22029867-F4CA-47CA-9428-E8B638A37A73}
1801120.2243,5815357.5944,109177,SKYCITY HAMILTON,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"346 Victoria Street, 3204 Hamilton",True,1,False,Unlimited,False,-37.7870252650637,175.283990731096,AC,2022/07/08 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{A64C6A13-48DA-470C-B504-D92C2597EF52}
1756747.6417,5920460.805,109178,STADIUM SOUTHLAND,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"36 Surrey Park Road, 9810 Invercargill",True,1,False,120,False,-36.84877494,174.7581292,AC,2022/04/05 00:00:00+00,8,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:8}",False,{3615A65B-797F-44D6-9F31-C5D60CFE55A2}
1763468.2497,5438907.7329,109179,RICOH SPORTS CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"237 Taita Drive, 5011 Lower Hutt",True,1,False,180,False,-41.18470134,174.9491019,AC,2022/04/29 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{0F4F5E74-4C92-4540-93E3-5713A7C0AA3F}
1499322.6123,5138116.5366,109180,"RURALCO, ASHBURTON",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"97 Burnett Street, 7700 Ashburton",True,1,False,Unlimited,False,-43.90318226,171.7463065,AC,2022/06/21 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{0A955395-0966-49B4-8A5B-F0D072ED6A48}
1563412.5921,5182792.0426,109181,"SUMMERSET RETIREMENT VILLAGE, AVONHEAD",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"120 Hawthornden Road, 8042 Christchurch",True,1,False,Unlimited,False,-43.5069070666823,172.547382482468,AC,2022/04/13 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{B2AD4EF9-1945-433A-966C-D2E85201ECEA}
1822989.2129,5462586.4038,109182,POWERSHOP MASTERTON,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"427 Queen Street, 5801 Masterton",True,1,False,Unlimited,False,-40.9574405,175.6495904,AC,2022/08/08 00:00:00+00,2,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2}",False,{DB40AFE0-B2C9-496E-ADC7-89EDB3F58749}
1833727.8982,5535548.7799,109183,ASHHURST ENGINEERING & CONSTRUCTION CO,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"85 York Street, 4810 Ashhurst",True,1,False,Unlimited,False,-40.2978996219883,175.749966372635,AC,2022/04/01 00:00:00+00,4,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{0A4585F3-9A71-475D-9494-D8CF6735E947}
1766215.2229,5440099.5407,109184,STOKES VALLEY COMMUNITY HUB,MERIDIAN ENERGY LIMITED,HUTT CITY COUNCIL,"186 Stokes Valley Road, 5019 Lower Hutt",True,1,False,120,False,-41.1734131817617,174.981513117625,Mixed,2022/06/10 00:00:00+00,6,"{AC, 44 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 25 kW, CHAdeMO, Status: Operative, Count:2},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:2}",False,{5B6E2FA1-1482-42C3-9563-34FD898D9B30}
1461304.1729,5080203.8731,109185,REDRUTH ECOCENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"57 Redruth Street, 7910 Timaru",False,1,False,Unlimited,False,-44.4181725358125,171.257789876751,AC,2022/10/31 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{7FFF63C1-CDCE-43D7-B2C7-EA3F0E6703A9}
1550413.2682,5171576.491,109186,FOSTER PARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"70 Broadlands Drive, 7675 Rolleston",True,1,False,Unlimited,False,-43.6071388166925,172.38555235265,AC,2022/12/22 00:00:00+00,8,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:8}",False,{2ADAE47E-950A-4134-95F0-B1F2A2FF1944}
1500274.8251,5138886.3364,109187,"ROBERT HARRIS, WEST STREET",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"360 West Street, 7700 Ashburton",True,1,False,Unlimited,False,-43.8963823296881,171.758305282043,AC,2022/09/29 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{A12BCB70-57B3-44A3-B5BE-FAF92F164D1A}
1799749.9336,5822989.9478,109188,"SUMMERSET RETIREMENT VILLAGE, ROTOTUNA",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"39 Kimbrae Drive, 3210 Hamilton",True,1,False,Unlimited,False,-37.7185872997106,175.266341769599,AC,2023/01/11 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{425B9E17-B044-40FD-BEC5-7782CBA4A8D9}
1823937.5399,5526009.6757,109189,"SUMMERSET RETIREMENT VILLAGE, PALMERSTON NORTH",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"182 Ruapehu Drive, 4410 Fitzherbert",True,1,False,Unlimited,False,-40.3864286273598,175.638238798445,AC,2022/11/14 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{77A6B138-5BC8-4AEB-9A6F-C3224B77418A}
1745490.651,5428119.1694,109190,KARORI RECREATION CENTRE,MERIDIAN ENERGY LIMITED,WELLINGTON CITY COUNCIL,"251 Karori Road, Wellington 6012",True,1,False,120,False,-41.2852663252922,174.737418219521,DC,2022/12/23 00:00:00+00,4,"{DC, 24 kW, Type 1 CCS, Status: Operative, Count:2},{DC, 24 kW, CHAdeMO, Status: Operative, Count:2}",True,{F9249017-BDF3-4488-B43A-630739BE76BD}
1618449.3051,5425858.9092,109191,"SUMMERSET RETIREMENT VILLAGE, STOKE",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"16 Sargeson Street, 7011 Stoke",False,1,False,Unlimited,False,-41.3185278786945,173.220433992004,AC,2022/09/30 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{E35F6295-9E33-4D36-9FF7-686C7B35B580}
1499042.0705,5137475.1292,109192,"KMART, RIVER CROSSING",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"50 South Street, 7700 Ashburton",True,1,False,Unlimited,False,-43.9089175036849,171.742692322788,AC,2022/10/19 00:00:00+00,6,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:6}",False,{7776F0F5-61FA-4628-BBDB-803A709F170D}
1759465.1135,5431987.7623,109193,SEAVIEW MARINA CAR PARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"100 Port Road, 5010 Seaview",True,1,False,Unlimited,False,-41.24779905,174.9032019,AC,2021/12/20 00:00:00+00,8,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:8}",False,{6C520D77-FAC0-4A55-9208-07139700EBFD}
1859217.2937,5841270.8068,109194,"SUMMERSET RETIREMENT VILLAGE, KATIKATI",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"181 Park Road, 3129 Katikati",True,1,False,Unlimited,False,-37.5391381405012,175.933850576545,AC,2022/10/31 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{32DBDFDA-971F-442C-BDC4-AF3582CC25A7}
1242051.5879,4850350.6506,109195,FARMLANDS INVERCARGILL,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"16 Victoria Avenue, 9810 Invercargill",True,1,False,Unlimited,False,-46.4054934831679,168.342889430905,AC,2023/03/28 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{BE247218-1EE2-46B6-BECC-8319506E6560}
1759762.1592,5434548.9996,109196,MOERA LIBRARY & TOWN HALL,MERIDIAN ENERGY LIMITED,HUTT CITY COUNCIL,"107 Randwick Crescent, Moera 5010",True,1,False,120,False,-41.2246819139027,174.906075024159,DC,2022/12/14 00:00:00+00,4,"{DC, 24 kW, Type 1 CCS, Status: Operative, Count:2},{DC, 24 kW, CHAdeMO, Status: Operative, Count:2}",True,{4016E168-3F00-4CB6-B29F-5C5A39881258}
1802732.0336,5811731.6607,109197,"SUMMERSET RETIREMENT VILLAGE, FITZROY",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"206 Dixon Road, 3206 Fitzroy",True,1,False,Unlimited,False,-37.8193239135234,175.30329589785,AC,2023/01/27 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{6B8ECE59-4D03-4E89-ABEA-BB77B8DFDB82}
1754394.8132,5443441.2185,109198,"SUMMERSET RETIREMENT VILLAGE, KENEPURU",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"4 Chapel Drive, 5022 Kenepuru",True,1,False,Unlimited,False,-41.1456647036878,174.839828042992,AC,2022/12/20 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{C902117E-ED8C-4F93-A942-A03912A53C32}
1764372.1303,5439519.0212,109199,WALTER NASH STADIUM,MERIDIAN ENERGY LIMITED,HUTT CITY COUNCIL,"14 Tocker Street, Taitā 5011",True,1,False,120,False,-41.1790152542272,174.959709115081,Mixed,2022/12/22 00:00:00+00,8,"{DC, 24 kW, Type 1 CCS, Status: Operative, Count:3},{DC, 24 kW, CHAdeMO, Status: Operative, Count:3},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{451F883E-6719-40E8-9D4D-B1901F2B62F9}
1750172.0085,5424597.0692,109200,KILBIRNIE RECREATION CENTRE,MERIDIAN ENERGY LIMITED,WELLINGTON CITY COUNCIL,"101 Kilbirnie Crescent, Wellington 6022",True,1,False,120,False,-41.3161198784316,174.794165299353,DC,2023/02/13 00:00:00+00,4,"{DC, 24 kW, Type 1 CCS, Status: Operative, Count:2},{DC, 24 kW, CHAdeMO, Status: Operative, Count:2}",True,{72DD58F5-B8B9-4BCD-93DA-69AB0B34ABC7}
1762747.5097,5914612.3859,109201,"SUMMERSET RETIREMENT VILLAGE, ELLERSLIE",MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"8 Harrison Road, 1060 Auckland",True,1,False,Unlimited,False,-36.9004552062928,174.826649839262,AC,2022/12/20 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{BEF41BEC-7898-42B1-9A05-A19450AE356E}
1514307.825,5185179.7504,109202,HORORATA GOLF CLUB,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"2597 Homebush Road, 7673 Glentunnel",True,1,False,Unlimited,False,-43.4813932101758,171.940363443353,AC,2022/07/26 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{1A64E7E6-3FD9-46B9-916C-177A40F7DB38}
1242471.6096,4849562.3964,109203,INVERCARGILL CENTRAL,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"1 Dee Street, 9810 Invercargill",False,1,False,Unlimited,False,-46.4127862776574,168.347733378184,AC,2022/08/08 00:00:00+00,6,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:6}",False,{5506F86A-9D04-4A69-B774-6B3E2D79227A}
1749693.8539,5431999.079,109204,NAIRNVILLE RECREATION CENTRE,MERIDIAN ENERGY LIMITED,WELLINGTON CITY COUNCIL,"0 Corner of Cockayne and Lucknow Terrace, Khandallah 6035",True,1,False,120,False,-41.2495654941976,174.786636094162,DC,2022/09/12 00:00:00+00,4,"{DC, 24 kW, Type 1 CCS, Status: Operative, Count:2},{DC, 24 kW, CHAdeMO, Status: Operative, Count:2}",True,{F78E1FFC-DF3B-4332-BACF-326CFB56A009}
1748933.5492,5428210.8266,109205,MEVO QUEENS WHARF LOBSTER LOOS,MERIDIAN ENERGY LIMITED,MEVO LIMITED,"59 Customhouse Quay, 6011 Wellington Central",True,1,False,Unlimited,False,-41.2838133569664,174.778491397101,AC,2023/04/04 00:00:00+00,1,"{AC, 10 kW, Type 2 Socketed, Status: Operative, Count:1}",False,{5217AE24-6654-4987-A5C7-7D24819C61F7}
1812639.7188,5455294.3498,109206,CARTERTON EVENTS CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"80 Holloway Street, 5713 Carterton",True,1,False,Unlimited,False,-41.0258248162195,175.529241507129,AC,2023/01/27 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{A66A2CB2-5440-45A5-BB3D-779DDA3A5915}
1763032.0776,5430348.0792,109207,WAINUIOMATA HUB,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"1 Queen Street, 5014 Wainuiomata",True,1,False,Unlimited,False,-41.2618491061729,174.946188284966,AC,2022/08/18 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{584B3C49-1486-40EE-99D0-5474B29E5C54}
1548787.1579,5180782.1247,109208,WEST MELTON COMMUNITY AND RECREATION CENTRE,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"1163 West Coast Road, 7671 West Melton",True,1,False,Unlimited,False,-43.5241444939057,172.366273331707,AC,2023/05/23 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{E563DED1-33FC-45AF-81DF-9F78D5286D69}
1762013.8555,5437890.4851,109209,AVALON HUB,MERIDIAN ENERGY LIMITED,HUTT CITY COUNCIL,"2 Fairway Drive, 5011 Avalon",True,1,False,120,False,-41.1941515421584,174.932039315211,Mixed,2023/04/21 00:00:00+00,14,"{DC, 24 kW, Type 1 CCS, Status: Operative, Count:4},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4},{DC, 24 kW, CHAdeMO, Status: Operative, Count:4},{DC, 75 kW, Type 1 CCS, Status: Operative, Count:2}",False,{DB70BA9F-4AB7-4E98-BB52-1A29CE1F6D3E}
1548787.1579,5180782.1247,109210,CRITERION LANE CARPARK,MERIDIAN ENERGY LIMITED,MERIDIAN ENERGY LIMITED,"837 Fergusson Drive, 5018 Upper Hutt Central",True,1,False,180,False,-43.5241444939057,172.366273331707,AC,2023/06/27 00:00:00+00,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:4}",False,{69180D2A-7C59-4755-9DA3-CDEB332AF1F6}
1746816.3733,5926190.4957,109211,Hobsonville,ChargeNet NZ,ChargeNet NZ,"120 Hobsonville Rd, Auckland 0618, New Zealand",True,1,False,Unlimited,False,-36.79874,174.645674,DC,2020/12/12 00:00:00+00,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,{73E73554-0524-44D0-B84B-F313C4CDF5EB}
1752766.7197,5924657.3793,109212,Birkenhead,ChargeNet NZ,ChargeNet NZ,"180 Mokoia Rd, Auckland 0626, New Zealand",True,1,False,Unlimited,False,-36.811613,174.712653,DC,2020/10/23 00:00:00+00,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,{064B12C9-6DD2-4175-AAEF-A7E163C6174D}
1743448.9952,5923906.796,109213,Westgate,ChargeNet NZ,ChargeNet NZ,"Tawhia Dr, Auckland 0814, New Zealand",True,1,False,Unlimited,False,-36.819835,174.608373,DC,2021/05/26 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{E9E4A343-DEBB-46DD-8E87-A0E13EAF5A30}
1760214.4484,5922475.4681,109214,Devonport,ChargeNet NZ,ChargeNet NZ,"Clarence St, Auckland 0624, New Zealand",True,1,False,Unlimited,False,-36.830041,174.796572,DC,2021/04/07 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{38AC1FFD-D165-49FD-963B-2BC79DDD1FCD}
1841116.7641,5920071.0474,109215,Whitianga,ChargeNet NZ,ChargeNet NZ,"4 Lee St, Whitianga 3510, New Zealand",True,1,False,Unlimited,False,-36.834533,175.703773,DC,2017/11/02 00:00:00+00,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,{7C7A6F0B-CB0A-4AAB-80DE-838BE53F7A72}
1757291.3687,5920992.9247,109216,Downtown Carpark,ChargeNet NZ,ChargeNet NZ,"31 Customs Street West, Auckland 1010, NZ",False,1,True,Unlimited,False,-36.84389,174.764115,AC,2018/04/28 00:00:00+00,6,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:6}",False,{188F6C3E-5BFB-4761-8925-93592DE62B4B}
1756887.0471,5920776.197,109217,Fanshawe St Carpark,ChargeNet NZ,ChargeNet NZ,"72-100 Fanshawe St, Auckland 1010, NZ",False,1,True,Unlimited,False,-36.84591,174.759627,AC,2019/02/25 00:00:00+00,6,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:6}",False,{67C5F292-D3C6-452E-B29A-C137AF022F5A}
